pedido_id;vendedor;categoria;produto;status_pedido;quantidade;valor_unitario;prazo_entrega_dias
22182;Ana Lima;Esportes;Tapete de Yoga;Entregue;2;77.98;12
22183;Ana Lima;Brinquedos;Patins;Entregue;2;116.65;2
22184;Willian Duarte;Eletrônicos;Smartphone;Entregue;2;1521.27;3
22185;Ana Lima;Brinquedos;Patins;Entregue;4;254.2;5
22186;Priscila Teixeira;Eletrônicos;Notebook;Cancelado;4;3570.72;14
22187;Larissa Nunes;Eletrônicos;Webcam;Entregue;2;215.25;6
22188;Rodrigo Batista;Eletrônicos;Smartwatch;Entregue;5;727.45;8
22189;Renato Cavalcante;Brinquedos;Patins;Em trânsito;5;155.59;7
22190;Diego Fernandes;Eletrônicos;Notebook;Entregue;3;4657.38;15
22191;Bruno Alves;Brinquedos;LEGO Clássico;Entregue;5;387.71;4
22192;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Entregue;4;834.79;3
22193;Rafael Oliveira;Eletrônicos;Mouse Sem Fio;Entregue;2;78.32;14
22194;Rafael Oliveira;Casa e Decoração;Fritadeira Air Fryer;Entregue;5;779.58;10
22195;Felipe Gomes;Eletrônicos;Tablet;Entregue;4;1138.82;6
22196;Bruno Alves;Brinquedos;Violão Infantil;Entregue;1;152.39;5
22197;Leandro Reis;Eletrônicos;Mouse Sem Fio;Entregue;3;135.05;6
22198;Ana Lima;Casa e Decoração;Quadro Decorativo;Entregue;4;69.94;3
22199;Rafael Oliveira;Eletrônicos;Tablet;Entregue;5;1073.43;7
22200;Bruno Alves;Casa e Decoração;Jogo de Panelas;Entregue;5;592.34;15
22201;Vanessa Sousa;Esportes;Tênis de Corrida;Entregue;1;333.0;12
22202;Débora Vieira;Eletrônicos;Notebook;Entregue;4;4863.85;15
22203;Débora Vieira;Brinquedos;Telescópio Infantil;Entregue;2;377.14;10
22204;Larissa Nunes;Casa e Decoração;Espelho de Parede;Entregue;1;109.73;15
22205;Patrícia Rocha;Eletrônicos;Notebook;Em trânsito;4;3189.78;10
22206;Débora Vieira;Eletrônicos;Smart TV;Entregue;4;3295.27;7
22207;Ana Lima;Eletrônicos;Smartphone;Entregue;5;2476.82;14
22208;Fernanda Costa;Esportes;Luva de Boxe;Em trânsito;4;164.25;7
22209;Patrícia Rocha;Casa e Decoração;Jogo de Panelas;Entregue;4;298.95;18
22210;Leandro Reis;Casa e Decoração;Tapete Sala;Entregue;4;116.45;12
22211;Leandro Reis;Casa e Decoração;Jogo de Panelas;Entregue;1;697.36;3
22212;Diego Fernandes;Casa e Decoração;Espelho de Parede;Cancelado;5;288.49;9
22213;Camila Pereira;Eletrônicos;Tablet;Entregue;5;1296.41;15
22214;Carlos Souza;Eletrônicos;Smartwatch;Em trânsito;5;831.38;12
22215;Diego Fernandes;Casa e Decoração;Fritadeira Air Fryer;Entregue;3;484.86;3
22216;Flávia Azevedo;Esportes;Bicicleta Ergométrica;Entregue;5;1497.32;9
22217;Marcelo Monteiro;Eletrônicos;Mouse Sem Fio;Entregue;2;178.55;8
22218;Priscila Teixeira;Esportes;Tapete de Yoga;Entregue;2;71.63;12
22219;Fernanda Costa;Casa e Decoração;Tapete Sala;Entregue;1;261.15;4
22220;Bruno Alves;Eletrônicos;Carregador Portátil;Em trânsito;1;89.63;7
22221;Bruno Alves;Brinquedos;Patins;Em trânsito;1;186.48;7
22222;Roberto Cardoso;Eletrônicos;Tablet;Entregue;1;901.17;12
22223;Carlos Souza;Casa e Decoração;Conjunto de Toalhas;Entregue;1;147.0;18
22224;Carlos Souza;Eletrônicos;Smart TV;Entregue;4;2210.49;4
22225;Tatiane Cunha;Esportes;Mochila de Hidratação;Em trânsito;3;234.38;2
22226;Ana Lima;Esportes;Bicicleta Ergométrica;Em trânsito;3;1774.13;3
22227;Claudia Ramos;Esportes;Halteres;Entregue;2;261.37;9
22228;Rodrigo Batista;Eletrônicos;SSD Externo;Em trânsito;4;298.58;5
22229;Ana Lima;Casa e Decoração;Jogo de Panelas;Entregue;5;362.28;13
22230;Carlos Souza;Brinquedos;Violão Infantil;Em trânsito;4;371.73;8
22231;Juliana Martins;Esportes;Bicicleta Ergométrica;Entregue;5;951.35;12
22232;Fernanda Costa;Esportes;Halteres;Em trânsito;1;150.44;2
22233;Renato Cavalcante;Casa e Decoração;Jogo de Cama;Cancelado;5;132.5;11
22234;Paulo Nascimento;Casa e Decoração;Cafeteira Elétrica;Entregue;5;336.62;12
22235;Camila Pereira;Eletrônicos;Tablet;Entregue;4;1592.98;15
22236;Fernanda Costa;Eletrônicos;Mouse Sem Fio;Entregue;3;149.83;11
22237;Leandro Reis;Eletrônicos;Smart TV;Entregue;5;3076.38;13
22238;Bruno Alves;Brinquedos;LEGO Clássico;Entregue;2;205.99;5
22239;Fábio Araújo;Casa e Decoração;Cafeteira Elétrica;Cancelado;1;454.49;7
22240;Juliana Martins;Esportes;Bicicleta Ergométrica;Cancelado;1;1052.31;11
22241;Juliana Martins;Casa e Decoração;Fritadeira Air Fryer;Entregue;5;644.64;12
22242;Fernanda Costa;Eletrônicos;Smart TV;Cancelado;5;2705.44;3
22243;Sérgio Machado;Brinquedos;Pelúcia;Em trânsito;2;82.95;5
22244;Paulo Nascimento;Eletrônicos;SSD Externo;Entregue;1;381.17;10
22245;Isabela Mendes;Casa e Decoração;Cafeteira Elétrica;Cancelado;3;325.97;16
22246;Carlos Souza;Eletrônicos;Notebook;Entregue;2;3833.44;5
22247;Bruno Alves;Eletrônicos;Tablet;Entregue;5;1358.33;14
22248;Rodrigo Batista;Brinquedos;Jogo de Tabuleiro;Entregue;1;160.44;4
22249;Alexandre Lacerda;Esportes;Corda de Pular;Entregue;4;36.79;9
22250;Flávia Azevedo;Eletrônicos;SSD Externo;Entregue;2;544.14;6
22251;Bruno Alves;Eletrônicos;Teclado Mecânico;Em trânsito;5;471.05;7
22252;Leandro Reis;Esportes;Tênis de Corrida;Entregue;4;588.13;9
22253;Fernanda Costa;Brinquedos;Massinha de Modelar;Entregue;3;41.79;7
22254;Juliana Martins;Casa e Decoração;Fritadeira Air Fryer;Cancelado;1;528.17;5
22255;Matheus Borges;Esportes;Luva de Boxe;Entregue;3;212.46;6
22256;Bruno Alves;Casa e Decoração;Jogo de Panelas;Entregue;1;549.81;9
22257;Claudia Ramos;Esportes;Tapete de Yoga;Entregue;3;129.71;3
22258;Rafael Oliveira;Casa e Decoração;Luminária de Mesa;Em trânsito;5;192.94;9
22259;Carlos Souza;Eletrônicos;Notebook;Entregue;2;5267.99;13
22260;Leandro Reis;Brinquedos;LEGO Clássico;Em trânsito;4;188.22;2
22261;Rafael Oliveira;Esportes;Tênis de Corrida;Em trânsito;1;529.48;8
22262;Carlos Souza;Eletrônicos;Tablet;Em trânsito;1;910.18;5
22263;Fernanda Costa;Esportes;Luva de Boxe;Entregue;4;90.42;7
22264;Rafael Oliveira;Eletrônicos;Notebook;Em trânsito;3;3935.5;3
22265;Amanda Silva;Casa e Decoração;Jogo de Panelas;Entregue;3;618.62;4
22266;Larissa Nunes;Esportes;Bicicleta Ergométrica;Em trânsito;3;1736.07;7
22267;Fernanda Costa;Eletrônicos;Tablet;Entregue;2;1622.17;5
22268;Tiago Moura;Esportes;Kettlebell;Entregue;2;294.56;4
22269;Rafael Oliveira;Brinquedos;Jogo de Tabuleiro;Entregue;1;146.85;8
22270;Diego Fernandes;Esportes;Luva de Boxe;Em trânsito;3;217.18;11
22271;Diego Fernandes;Esportes;Kettlebell;Entregue;3;140.33;5
22272;Bruno Alves;Casa e Decoração;Jogo de Cama;Entregue;5;122.29;12
22273;Leandro Reis;Casa e Decoração;Tapete Sala;Entregue;5;264.84;10
22274;Rafael Oliveira;Eletrônicos;Smartwatch;Entregue;3;948.04;15
22275;Ana Lima;Eletrônicos;Smartwatch;Em trânsito;3;533.15;5
22276;Carlos Souza;Casa e Decoração;Difusor de Aromas;Entregue;5;147.22;18
22277;Patrícia Rocha;Eletrônicos;Tablet;Entregue;3;1296.3;10
22278;Patrícia Rocha;Casa e Decoração;Porta-Retratos;Em trânsito;5;33.68;7
22279;Ana Lima;Casa e Decoração;Fritadeira Air Fryer;Entregue;2;600.92;17
22280;Anderson Cruz;Esportes;Bermuda Esportiva;Entregue;4;122.2;9
22281;Fernanda Costa;Casa e Decoração;Cafeteira Elétrica;Em trânsito;3;349.08;5
22282;Patrícia Rocha;Eletrônicos;Carregador Portátil;Entregue;3;59.2;9
22283;Ana Lima;Brinquedos;Boneca Articulada;Entregue;2;158.54;8
22284;Tiago Moura;Eletrônicos;Smartphone;Entregue;5;1818.98;14
22285;Carlos Souza;Brinquedos;Kit de Ciências;Entregue;3;134.0;4
22286;Ana Lima;Casa e Decoração;Jogo de Cama;Entregue;3;194.17;18
22287;Bruno Alves;Esportes;Tapete de Yoga;Entregue;5;93.86;9
22288;Diego Fernandes;Esportes;Tênis de Corrida;Entregue;5;226.77;11
22289;Simone Castro;Eletrônicos;Webcam;Entregue;2;277.68;6
22290;Rafael Oliveira;Brinquedos;Violão Infantil;Em trânsito;4;290.91;3
22291;Bruno Alves;Esportes;Tênis de Corrida;Entregue;4;575.76;12
22292;Fernanda Costa;Casa e Decoração;Espelho de Parede;Entregue;4;243.84;5
22293;Rafael Oliveira;Brinquedos;Telescópio Infantil;Entregue;3;277.23;7
22294;Aline Ferreira;Casa e Decoração;Tapete Sala;Entregue;1;284.47;17
22295;Camila Pereira;Esportes;Raquete de Beach Tennis;Em trânsito;1;342.7;6
22296;Ana Lima;Eletrônicos;Tablet;Em trânsito;2;1728.4;7
22297;Tatiane Cunha;Eletrônicos;Smartphone;Em trânsito;2;1689.72;5
22298;Amanda Silva;Brinquedos;Kit de Ciências;Entregue;2;125.27;9
22299;Carlos Souza;Esportes;Garrafa Térmica;Entregue;4;108.6;12
22300;Fernanda Costa;Eletrônicos;Notebook;Entregue;4;3678.05;11
22301;Natália Barbosa;Esportes;Luva de Boxe;Entregue;2;127.33;8
22302;Paulo Nascimento;Eletrônicos;Notebook;Entregue;5;5031.74;15
22303;Amanda Silva;Eletrônicos;Webcam;Entregue;2;255.38;12
22304;Eduardo Freitas;Eletrônicos;SSD Externo;Entregue;2;367.44;14
22305;Carlos Souza;Brinquedos;Kit de Ciências;Em trânsito;5;217.13;7
22306;Fernanda Costa;Esportes;Tênis de Corrida;Entregue;4;513.61;8
22307;Débora Vieira;Casa e Decoração;Fritadeira Air Fryer;Em trânsito;4;578.37;3
22308;Willian Duarte;Brinquedos;Patins;Entregue;5;127.88;4
22309;Fernanda Costa;Eletrônicos;Smartphone;Entregue;4;2278.67;6
22310;Lucas Ribeiro;Esportes;Corda de Pular;Em trânsito;1;54.18;9
22311;Sérgio Machado;Esportes;Bermuda Esportiva;Em trânsito;5;77.5;9
22312;Bruno Alves;Eletrônicos;Notebook;Cancelado;2;5299.72;11
22313;Raquel Esteves;Brinquedos;Pista de Carrinhos;Entregue;4;109.86;2
22314;Patrícia Rocha;Casa e Decoração;Espelho de Parede;Entregue;5;241.46;8
22315;Tatiane Cunha;Esportes;Halteres;Entregue;3;288.31;9
22316;Juliana Martins;Casa e Decoração;Porta-Retratos;Em trânsito;5;49.28;5
22317;Renato Cavalcante;Esportes;Mochila de Hidratação;Em trânsito;2;228.13;6
22318;Carlos Souza;Eletrônicos;Smartwatch;Entregue;5;496.99;10
22319;Patrícia Rocha;Brinquedos;Quebra-Cabeça 1000 peças;Em trânsito;4;67.33;6
22320;Tatiane Cunha;Casa e Decoração;Luminária de Mesa;Cancelado;2;228.91;11
22321;Fernanda Costa;Eletrônicos;Carregador Portátil;Entregue;5;97.72;7
22322;Rafael Oliveira;Eletrônicos;Smart TV;Em trânsito;5;2329.22;7
22323;Letícia Moreira;Eletrônicos;Smartphone;Em trânsito;3;2131.28;14
22324;Ana Lima;Esportes;Bicicleta Ergométrica;Entregue;5;1727.24;5
22325;Paulo Nascimento;Eletrônicos;Tablet;Entregue;3;1326.62;8
22326;Juliana Martins;Brinquedos;Violão Infantil;Entregue;3;373.43;10
22327;Claudia Ramos;Esportes;Raquete de Beach Tennis;Entregue;3;194.49;12
22328;Diego Fernandes;Brinquedos;Patins;Entregue;2;224.35;6
22329;Anderson Cruz;Esportes;Bicicleta Ergométrica;Entregue;5;1438.32;11
22330;Flávia Azevedo;Eletrônicos;Teclado Mecânico;Entregue;5;200.02;10
22331;Natália Barbosa;Eletrônicos;Notebook;Entregue;1;5059.19;5
22332;Bianca Carvalho;Brinquedos;Pelúcia;Entregue;3;50.68;5
22333;Tatiane Cunha;Eletrônicos;Webcam;Entregue;4;254.5;13
22334;Diego Fernandes;Brinquedos;Patins;Entregue;2;222.55;9
22335;Ana Lima;Casa e Decoração;Difusor de Aromas;Entregue;3;104.16;12
22336;Thiago Santos;Esportes;Bicicleta Ergométrica;Cancelado;1;1264.64;8
22337;Diego Fernandes;Brinquedos;Quebra-Cabeça 1000 peças;Entregue;5;100.58;10
22338;Leandro Reis;Casa e Decoração;Luminária de Mesa;Em trânsito;2;216.35;6
22339;Henrique Dias;Casa e Decoração;Tapete Sala;Entregue;5;317.57;18
22340;Bruno Alves;Casa e Decoração;Difusor de Aromas;Entregue;3;121.0;10
22341;Bruno Alves;Eletrônicos;Webcam;Entregue;4;207.92;11
22342;Larissa Nunes;Casa e Decoração;Cafeteira Elétrica;Em trânsito;2;463.91;8
22343;Leandro Reis;Eletrônicos;Fone Bluetooth;Em trânsito;4;205.6;13
22344;Sérgio Machado;Brinquedos;Telescópio Infantil;Entregue;4;470.82;5
22345;Carlos Souza;Eletrônicos;Smartphone;Em trânsito;3;1937.98;12
22346;Fernanda Costa;Casa e Decoração;Jogo de Cama;Entregue;1;195.65;17
22347;Carlos Souza;Eletrônicos;Smartphone;Entregue;2;2062.62;4
22348;Thiago Santos;Casa e Decoração;Luminária de Mesa;Em trânsito;3;88.99;10
22349;Roberto Cardoso;Esportes;Tapete de Yoga;Cancelado;2;99.98;3
22350;Paulo Nascimento;Esportes;Bicicleta Ergométrica;Entregue;4;2182.34;3
22351;Bruno Alves;Eletrônicos;Webcam;Cancelado;1;290.13;13
22352;Débora Vieira;Eletrônicos;Fone Bluetooth;Cancelado;4;228.92;6
22353;Diego Fernandes;Eletrônicos;Tablet;Cancelado;3;1562.61;13
22354;Leandro Reis;Casa e Decoração;Jogo de Panelas;Em trânsito;3;487.84;7
22355;Thiago Santos;Casa e Decoração;Jogo de Panelas;Cancelado;3;407.18;6
22356;Ana Lima;Brinquedos;Jogo de Tabuleiro;Entregue;5;106.26;4
22357;Fernanda Costa;Eletrônicos;Smartphone;Entregue;2;1516.37;13
22358;Vinícius Lopes;Casa e Decoração;Difusor de Aromas;Cancelado;1;114.51;3
22359;Ana Lima;Brinquedos;Massinha de Modelar;Entregue;1;47.98;4
22360;Ana Lima;Eletrônicos;Notebook;Cancelado;5;5371.54;7
22361;Tatiane Cunha;Casa e Decoração;Fritadeira Air Fryer;Entregue;5;414.7;10
22362;Matheus Borges;Eletrônicos;Smartphone;Entregue;5;2225.54;8
22363;Vanessa Sousa;Esportes;Kettlebell;Entregue;2;136.22;3
22364;Juliana Martins;Esportes;Mochila de Hidratação;Entregue;5;201.53;7
22365;Marcelo Monteiro;Esportes;Mochila de Hidratação;Em trânsito;3;120.98;6
22366;Claudia Ramos;Casa e Decoração;Fritadeira Air Fryer;Entregue;3;302.45;3
22367;Carlos Souza;Esportes;Garrafa Térmica;Entregue;5;82.62;7
22368;Claudia Ramos;Eletrônicos;SSD Externo;Entregue;5;488.08;15
22369;Tatiane Cunha;Esportes;Bicicleta Ergométrica;Entregue;1;1962.29;9
22370;Diego Fernandes;Eletrônicos;Fone Bluetooth;Entregue;5;253.86;5
22371;Rafael Oliveira;Brinquedos;Telescópio Infantil;Cancelado;3;255.47;8
22372;Natália Barbosa;Esportes;Kettlebell;Entregue;3;126.59;3
22373;Fernanda Costa;Casa e Decoração;Cafeteira Elétrica;Entregue;2;303.55;10
22374;Patrícia Rocha;Eletrônicos;Smartphone;Cancelado;4;2089.82;13
22375;Juliana Martins;Casa e Decoração;Cafeteira Elétrica;Em trânsito;4;395.94;11
22376;Thiago Santos;Brinquedos;Patins;Entregue;1;100.96;10
22377;Vanessa Sousa;Casa e Decoração;Organizador de Gavetas;Entregue;3;96.07;16
22378;Bruno Alves;Esportes;Tapete de Yoga;Entregue;3;92.63;11
22379;Carlos Souza;Esportes;Halteres;Entregue;1;65.51;2
22380;Rafael Oliveira;Brinquedos;Pista de Carrinhos;Entregue;4;248.49;4
22381;Flávia Azevedo;Eletrônicos;Smartphone;Entregue;3;2219.24;5
22382;Ana Lima;Casa e Decoração;Luminária de Mesa;Entregue;4;130.53;4
22383;Juliana Martins;Eletrônicos;Carregador Portátil;Entregue;5;147.02;4
22384;Henrique Dias;Brinquedos;Patins;Entregue;2;267.19;2
22385;Diego Fernandes;Eletrônicos;Caixa de Som Bluetooth;Entregue;3;314.32;5
22386;Ana Lima;Esportes;Halteres;Cancelado;4;74.24;2
22387;Fernanda Costa;Casa e Decoração;Espelho de Parede;Entregue;1;213.2;17
22388;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Entregue;2;2120.63;3
22389;Carlos Souza;Esportes;Raquete de Beach Tennis;Entregue;4;246.44;9
22390;Willian Duarte;Esportes;Tênis de Corrida;Entregue;1;539.5;5
22391;Diego Fernandes;Eletrônicos;Smartphone;Entregue;1;2147.33;14
22392;Amanda Silva;Casa e Decoração;Cafeteira Elétrica;Entregue;4;495.4;11
22393;Carlos Souza;Eletrônicos;Smart TV;Em trânsito;4;3065.13;6
22394;Rafael Oliveira;Eletrônicos;Smartwatch;Em trânsito;5;661.23;4
22395;Juliana Martins;Eletrônicos;Teclado Mecânico;Em trânsito;5;260.46;14
22396;Paulo Nascimento;Esportes;Luva de Boxe;Entregue;2;141.75;10
22397;Felipe Gomes;Brinquedos;Boneca Articulada;Cancelado;1;179.29;10
22398;Priscila Teixeira;Casa e Decoração;Jogo de Cama;Cancelado;1;278.64;17
22399;Bruno Alves;Esportes;Halteres;Entregue;2;104.11;4
22400;Fernanda Costa;Esportes;Corda de Pular;Entregue;4;52.44;11
22401;Ana Lima;Eletrônicos;Caixa de Som Bluetooth;Entregue;5;221.69;13
22402;Fernanda Costa;Esportes;Kettlebell;Em trânsito;4;121.74;6
22403;Marcelo Monteiro;Eletrônicos;Notebook;Em trânsito;3;4200.21;3
22404;Diego Fernandes;Eletrônicos;Webcam;Entregue;5;323.57;5
22405;Patrícia Rocha;Brinquedos;Kit de Ciências;Entregue;2;195.64;5
22406;Letícia Moreira;Casa e Decoração;Porta-Retratos;Entregue;5;25.71;8
22407;Carlos Souza;Brinquedos;Violão Infantil;Entregue;5;261.48;3
22408;Ana Lima;Eletrônicos;Smartwatch;Entregue;4;856.44;3
22409;Diego Fernandes;Brinquedos;Massinha de Modelar;Entregue;2;32.92;8
22410;Fernanda Costa;Esportes;Tapete de Yoga;Entregue;1;83.35;7
22411;Diego Fernandes;Eletrônicos;Smartwatch;Em trânsito;4;665.17;3
22412;Flávia Azevedo;Eletrônicos;Webcam;Entregue;2;321.1;12
22413;Vanessa Sousa;Brinquedos;Kit de Ciências;Em trânsito;2;103.63;5
22414;Rafael Oliveira;Brinquedos;Violão Infantil;Em trânsito;3;387.6;7
22415;Ana Lima;Eletrônicos;Mouse Sem Fio;Entregue;2;61.71;9
22416;Camila Pereira;Casa e Decoração;Fritadeira Air Fryer;Em trânsito;1;795.09;12
22417;Fernanda Costa;Esportes;Mochila de Hidratação;Em trânsito;4;247.17;7
22418;Vera Andrade;Eletrônicos;Notebook;Cancelado;5;3022.75;11
22419;Carlos Souza;Brinquedos;Pista de Carrinhos;Em trânsito;2;231.71;2
22420;Débora Vieira;Eletrônicos;Teclado Mecânico;Entregue;2;205.47;11
22421;Flávia Azevedo;Brinquedos;Violão Infantil;Entregue;4;165.93;5
22422;Vanessa Sousa;Esportes;Bola de Futebol;Entregue;3;90.06;8
22423;Flávia Azevedo;Esportes;Luva de Boxe;Entregue;2;211.96;6
22424;Simone Castro;Eletrônicos;Smartphone;Em trânsito;5;1942.35;10
22425;Bruno Alves;Esportes;Bicicleta Ergométrica;Cancelado;3;2477.69;4
22426;Anderson Cruz;Brinquedos;Quebra-Cabeça 1000 peças;Entregue;5;85.16;9
22427;Vanessa Sousa;Brinquedos;Violão Infantil;Entregue;2;196.23;2
22428;Patrícia Rocha;Eletrônicos;Notebook;Entregue;2;5402.95;9
22429;Vinícius Lopes;Esportes;Raquete de Beach Tennis;Entregue;3;199.63;11
22430;Priscila Teixeira;Brinquedos;Patins;Entregue;2;176.13;3
22431;Ana Lima;Brinquedos;Kit de Ciências;Em trânsito;1;122.04;2
22432;Elaine Figueiredo;Brinquedos;Pista de Carrinhos;Entregue;1;157.38;2
22433;Natália Barbosa;Brinquedos;LEGO Clássico;Entregue;1;431.41;5
22434;Diego Fernandes;Casa e Decoração;Luminária de Mesa;Entregue;4;249.35;13
22435;Vanessa Sousa;Eletrônicos;Smart TV;Em trânsito;5;2017.15;9
22436;Carlos Souza;Brinquedos;Telescópio Infantil;Entregue;3;464.52;10
22437;Patrícia Rocha;Eletrônicos;SSD Externo;Entregue;3;354.3;13
22438;Renato Cavalcante;Casa e Decoração;Jogo de Panelas;Entregue;3;431.7;17
22439;Bruno Alves;Esportes;Bicicleta Ergométrica;Em trânsito;5;2090.55;10
22440;Flávia Azevedo;Esportes;Bola de Futebol;Cancelado;5;144.4;4
22441;Amanda Silva;Casa e Decoração;Cafeteira Elétrica;Em trânsito;3;161.67;7
22442;Camila Pereira;Brinquedos;Violão Infantil;Entregue;4;191.73;4
22443;Débora Vieira;Esportes;Bicicleta Ergométrica;Entregue;5;1950.34;8
22444;Gustavo Pinto;Casa e Decoração;Cafeteira Elétrica;Entregue;4;262.2;6
22445;Juliana Martins;Eletrônicos;Notebook;Entregue;3;3884.46;9
22446;Tatiane Cunha;Esportes;Bicicleta Ergométrica;Em trânsito;3;959.89;2
22447;Bianca Carvalho;Eletrônicos;Teclado Mecânico;Entregue;3;263.0;15
22448;Juliana Martins;Brinquedos;Pelúcia;Entregue;1;100.88;2
22449;Vinícius Lopes;Esportes;Bicicleta Ergométrica;Entregue;4;1518.78;4
22450;Juliana Martins;Casa e Decoração;Jogo de Panelas;Entregue;4;252.28;11
22451;Ana Lima;Casa e Decoração;Espelho de Parede;Entregue;2;279.35;3
22452;Ana Lima;Casa e Decoração;Espelho de Parede;Cancelado;2;205.78;10
22453;Raquel Esteves;Brinquedos;Boneca Articulada;Entregue;2;143.45;3
22454;Priscila Teixeira;Eletrônicos;Smartphone;Cancelado;5;2022.97;10
22455;Patrícia Rocha;Casa e Decoração;Cafeteira Elétrica;Em trânsito;2;333.99;5
22456;Rafael Oliveira;Brinquedos;Telescópio Infantil;Entregue;4;229.67;2
22457;Fábio Araújo;Casa e Decoração;Quadro Decorativo;Em trânsito;5;148.93;16
22458;Isabela Mendes;Esportes;Bicicleta Ergométrica;Entregue;5;954.27;6
22459;Ana Lima;Esportes;Kettlebell;Entregue;3;145.75;9
22460;Juliana Martins;Casa e Decoração;Cafeteira Elétrica;Entregue;5;161.03;17
22461;Patrícia Rocha;Eletrônicos;Notebook;Em trânsito;1;4107.98;3
22462;Rafael Oliveira;Eletrônicos;Notebook;Em trânsito;3;4581.74;13
22463;Diego Fernandes;Esportes;Bicicleta Ergométrica;Cancelado;1;823.14;9
22464;Bianca Carvalho;Brinquedos;LEGO Clássico;Cancelado;1;352.0;4
22465;Aline Ferreira;Brinquedos;Kit de Ciências;Entregue;3;186.82;4
22466;Henrique Dias;Esportes;Bicicleta Ergométrica;Em trânsito;3;1387.49;5
22467;Ana Lima;Casa e Decoração;Jogo de Panelas;Entregue;5;298.14;9
22468;Willian Duarte;Eletrônicos;Fone Bluetooth;Em trânsito;1;257.01;13
22469;Natália Barbosa;Esportes;Tênis de Corrida;Entregue;1;279.36;10
22470;Letícia Moreira;Casa e Decoração;Cafeteira Elétrica;Entregue;2;372.01;3
22471;Bruno Alves;Eletrônicos;Smartwatch;Entregue;1;638.94;5
22472;Paulo Nascimento;Brinquedos;Quebra-Cabeça 1000 peças;Entregue;5;121.4;6
22473;Ana Lima;Casa e Decoração;Jogo de Panelas;Em trânsito;4;536.16;11
22474;Patrícia Rocha;Esportes;Tênis de Corrida;Entregue;2;398.05;12
22475;Letícia Moreira;Casa e Decoração;Organizador de Gavetas;Em trânsito;1;70.71;17
22476;Sabrina Melo;Casa e Decoração;Jogo de Panelas;Em trânsito;1;559.83;18
22477;Flávia Azevedo;Esportes;Mochila de Hidratação;Entregue;4;221.89;7
22478;Leandro Reis;Eletrônicos;Smartwatch;Entregue;2;991.31;13
22479;Juliana Martins;Eletrônicos;Carregador Portátil;Cancelado;3;122.81;10
